Track ID,Track Name,Artists,Album Name,Release Date,Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms
1RZ5fiCklPgeWBbtgw5cny,O Little Town Of Bethlehem,James Quinn,A Gentle Christmas,2023-12-01,False,17,0.993,0.476,0.109,0.919,0.0941,-25.889,0.0434,120.18,0.284,112875
1O5HGqTyQwb0N87beG7mLC,"Intro (feat. Alex Santos, Valentino Santos & Solano Santos)","Romeo Santos, Katt Williams, Alex Santos, Valentino Santos, Solano Santos","Fórmula, Vol. 3",2022-09-01,False,48,0.691,0.569,0.189,1e-05,0.359,-13.386,0.438,145.402,0.265,101400
7HsebNHZDGj8UhWIrZaMx6,Bebo,Romeo Santos,"Fórmula, Vol. 3",2022-09-01,False,69,0.105,0.765,0.878,0.0,0.314,-3.649,0.0465,125.046,0.96,235733
6mjhmQB61lSVhgcmOFJv9L,Ayúdame,Romeo Santos,"Fórmula, Vol. 3",2022-09-01,False,63,0.108,0.811,0.81,0.0,0.0627,-3.748,0.0422,124.053,0.75,224427
4drTfZwGTDNrbg3dQ17d0w,Love Me More,Sam Smith,Gloria (Special Edition),2023-04-12,False,44,0.447,0.783,0.404,1.84e-05,0.176,-6.39,0.0722,85.004,0.476,203135
6uHyUNwt9h4Q1Um222MDai,No God,Sam Smith,Gloria (Special Edition),2023-04-12,False,43,0.406,0.616,0.509,0.000296,0.109,-7.663,0.141,89.82,0.152,197394
0rqtmKms6Wv2yvLrK4CrKH,Hurting Interlude,Sam Smith,Gloria (Special Edition),2023-04-12,False,4,0.987,0.447,0.484,0.806,0.186,-20.303,0.325,134.258,0.932,18338
15pIWUsFWtp3lMIYcVcRep,Unreality,"Mathame, Small Black",MEMO,2023-06-30,False,32,0.672,0.534,0.418,0.539,0.11,-12.543,0.044,127.933,0.0395,258750
7uNcS4pnF8GQIVLGXFNAQj,Feel Your Ghost,"Tiësto, Mathame",MEMO,2023-06-30,False,56,0.00921,0.732,0.895,0.000101,0.703,-3.936,0.0603,133.029,0.442,205260
5f6XJFi9DluZrOilfnNDD1,Come For You,Mathame,MEMO,2023-06-30,False,42,0.139,0.5,0.531,0.846,0.159,-10.372,0.0297,124.956,0.0635,224640
64cEwldF0EC7g7fRYK7PDF,Over,Marino Canal,Over Under,2016-08-19,False,6,0.0204,0.616,0.71,0.851,0.105,-17.234,0.0483,123.0,0.116,313040
7DjGDnZOUAEmlCAYYWRhFo,Rubirosa,Marino Canal,Over Under,2016-08-19,False,6,0.000785,0.587,0.725,0.786,0.137,-11.024,0.0328,125.011,0.3,339200
3GOaucdpe3U8y7fB2GDoEO,Solace,Marino Canal,Over Under,2016-08-19,False,5,0.417,0.691,0.715,0.866,0.104,-13.274,0.0432,123.013,0.441,447683
6NtEyIBt9KpNF1a1Om367P,60 Barras,Noriel,Cerrando Capítulo,2021-12-03,True,40,0.504,0.872,0.926,0.0,0.252,-3.283,0.301,129.943,0.361,187695
3j85wOfRE12YUnUL4enGxI,Mala Influencia,"Noriel, Manuel Turizo",Cerrando Capítulo,2021-12-03,False,33,0.132,0.796,0.717,0.0,0.0511,-4.843,0.261,99.956,0.594,194580
14GuTVQHLBma9CixOi9JdS,Sin Miedo a Morir,"Noriel, Brray",Cerrando Capítulo,2021-12-03,True,25,0.26,0.882,0.847,0.0,0.0703,-4.291,0.214,90.964,0.855,181348
1JDOFpGNaLnAd9uCEkgm7S,MAYBACH,"Drago200, Ak4:20",INMORTALES,2021-08-27,True,33,0.186,0.76,0.767,0.0,0.156,-5.341,0.196,89.988,0.652,142750
2MGpqHciSe1LhNU9HA94tY,HOOD,"Drago200, Ak4:20",INMORTALES,2021-08-27,True,26,0.0613,0.573,0.696,0.0,0.325,-5.594,0.325,88.508,0.311,186134
3xUKKV1A2XXl7j1QBioIQ3,ESE BOO,"Drago200, Ak4:20",INMORTALES,2021-08-27,True,30,0.0204,0.75,0.771,0.0,0.0564,-3.463,0.258,179.972,0.671,132685
5LjOMGBzyCSBF6rhEKuhTQ,Analogy,Stephan Jolk,Analogy,2020-05-29,False,5,0.0475,0.75,0.617,0.918,0.114,-11.167,0.0384,123.005,0.187,400427
0s6zeig9t0njAWJgqrERVI,Cylon,Stephan Jolk,Analogy,2020-05-29,False,4,0.000229,0.79,0.746,0.904,0.0868,-11.185,0.0559,124.989,0.419,330103
4V7FhqLh1UI8UhUGZkDnMI,Esplora,Stephan Jolk,Analogy,2020-05-29,False,3,0.0195,0.5,0.292,0.869,0.102,-13.121,0.0672,125.993,0.101,329560
49Br4XqYMOBlwM2YRGPQYy,Madrid,Juhn,Madrid,2023-12-01,True,43,0.371,0.768,0.599,0.0,0.0935,-5.953,0.345,88.909,0.541,177613
6Odjp2wB7SbeBGq9k2H9HF,Push To Start - t e s t p r e s s Remix,"Noizu, Westend, t e s t p r e s s, No/Me",Push To Start (t e s t p r e s s Remix),2023-12-01,False,40,0.0131,0.532,0.999,0.451,0.0681,-6.603,0.0788,74.987,0.847,158400
6iKFebFmd3r98aV2QOS9RG,Básicamente,Sebastian Yatra,Dharma +,2022-07-29,False,41,0.336,0.533,0.596,0.0,0.126,-6.185,0.0474,125.937,0.313,145000
03ZfKUIydhz85Dof18k7nI,Dharma,"Sebastian Yatra, Jorge Celedón, Rosario",Dharma +,2022-07-29,False,41,0.134,0.468,0.962,0.0,0.174,-3.25,0.331,78.758,0.766,195760
38hFnK6nxBx6muZixBbh4k,Modo Avión,Sebastian Yatra,Dharma +,2022-07-29,False,40,0.132,0.684,0.815,0.0,0.0981,-4.747,0.0758,140.011,0.627,171053
7r6ubHsaieaig4kORmmsDy,We Rock,Cast Of Camp Rock,Camp Rock,2008-01-01,False,52,0.00635,0.638,0.953,0.0,0.12,-3.491,0.11,143.849,0.799,190933
5MTQbjkMmE6WsDQ8JlyEVo,Play My Music,Jonas Brothers,Camp Rock,2008-01-01,False,54,0.000652,0.471,0.875,0.0,0.239,-3.499,0.087,177.98,0.759,197507
2oOCYaGkOpOB5HPo15cEGl,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Joe Jonas,Camp Rock,2008-01-01,False,57,0.0491,0.326,0.743,0.0,0.0874,-5.139,0.0352,80.475,0.459,241867
6bDMSQJWQ7qnYolQ73Hq2H,Anthem,Dru Hill,Dru Hill (Deluxe Edition),2021-12-03,False,8,0.0244,0.76,0.421,0.000616,0.172,-10.9,0.0667,97.053,0.764,59733
6KE5qpoe6ZSqIjrYblFWBV,Nothing To Prove,Dru Hill,Dru Hill (Deluxe Edition),2021-12-03,False,9,0.196,0.731,0.586,0.0,0.0678,-9.174,0.0547,91.902,0.65,247600
0V1kUexgMFdP7S9fpwd7f6,Tell Me,Dru Hill,Dru Hill (Deluxe Edition),2021-12-03,False,14,0.231,0.728,0.301,0.0,0.145,-9.983,0.0325,130.155,0.532,253667
6ISjZP3QyQapi7wpmIiWSp,SSM Foreva,Julianno Sosa,El Rey De Los Trenches,2023-02-24,True,33,0.0986,0.604,0.747,0.0,0.106,-5.573,0.197,173.748,0.607,176552
3WlkTZHCaHlWPX54UL3fpG,Te Mintieron,Julianno Sosa,El Rey De Los Trenches,2023-02-24,True,36,0.0623,0.848,0.829,0.00114,0.127,-5.824,0.0854,104.956,0.519,155429
0jHq07f9WWNC9lBG01aoRN,En El Trap,Julianno Sosa,El Rey De Los Trenches,2023-02-24,True,32,0.104,0.818,0.704,5.4e-05,0.176,-5.914,0.0611,105.013,0.572,150857
4Ho9uIrilCZEFLQKj3kuFN,A Billion,"Faith Evans, The Notorious B.I.G.",The King & I,2017-05-19,False,24,0.675,0.306,0.396,0.0,0.232,-8.693,0.0307,34.498,0.308,60133
3TaB7A1jlJJW2fWbdkscIh,Legacy,"Faith Evans, The Notorious B.I.G.",The King & I,2017-05-19,True,27,0.645,0.681,0.547,0.0,0.506,-7.054,0.0748,101.913,0.443,251160
1NzEbfiJIDTUeFPUMp0Ki2,Beautiful - Interlude,"Faith Evans, The Notorious B.I.G.",The King & I,2017-05-19,False,30,0.0783,0.813,0.653,0.00216,0.444,-9.142,0.498,125.276,0.788,30747
2rQc56rotGmIyl7CL9QJBm,Nasty,Lyanno,El Cambio,2022-04-21,True,31,0.139,0.65,0.557,1.6e-06,0.596,-8.328,0.0473,139.929,0.556,199714
4wccdHSJv4IjOSlNYZVYBN,Hasta Cuando,Lyanno,El Cambio,2022-04-21,True,27,0.212,0.669,0.754,1.85e-05,0.107,-3.854,0.155,176.065,0.591,208774
68OpadfcNyC3iMIPaKrikB,Mi Momento Favorito,"Lyanno, Dalex, Caleb Calloway",El Cambio,2022-04-21,True,30,0.116,0.698,0.773,0.0416,0.17,-3.569,0.122,173.921,0.553,208746
3Cnz3Bu9Wcw8p3kiBTXTxp,Unity (Voyage Mix) Pt. 1,Tale Of Us,Unity (Voyage Mix),2020-04-03,False,33,0.00399,0.695,0.736,0.86,0.091,-11.371,0.0374,124.001,0.0509,5237296
4v02fJGsLG1GGIDYrqd9q2,Unity (Voyage Mix) Pt. 2,Tale Of Us,Unity (Voyage Mix),2020-04-03,False,28,0.0312,0.694,0.58,0.847,0.0878,-11.347,0.0406,123.991,0.0421,4852382
1PSlMgsJ0V7pUeumk13fbs,ASQUEROSO,"Tiago PZK, ZECCA",ASQUEROSO,2023-07-13,True,68,0.024,0.705,0.737,1.04e-06,0.0688,-3.961,0.0713,179.924,0.716,159246
03nz8v0N02RboRcLuTlKqM,Me Enteré,"Tiago PZK, TINI",ASQUEROSO,2023-07-13,False,37,0.121,0.595,0.675,1.24e-06,0.314,-3.814,0.108,140.978,0.612,182076
218tRuUE3j9MxC16BGzxrS,One Less,Howard Harper-Barnes,Pemberleigh,2017-07-07,False,24,0.955,0.477,0.136,0.936,0.0659,-20.121,0.0306,100.011,0.166,150020
5X57E92pyiuKz6GiZFvpbm,"Never Complain, Never Explain",Howard Harper-Barnes,Pemberleigh,2017-07-07,False,19,0.815,0.422,0.159,0.934,0.132,-17.268,0.0337,140.024,0.219,210857
3XETHje2hap3iVAjOu2ICl,In a Perfect World,Howard Harper-Barnes,Pemberleigh,2017-07-07,False,21,0.753,0.611,0.231,0.973,0.0853,-14.086,0.0523,120.041,0.568,127936
4eMRhv8upvXUYIEytqTFCT,Desahogo,Pablo Chill-E,El Duende Verde,2023-03-29,True,49,0.356,0.606,0.577,0.0,0.185,-6.312,0.363,124.028,0.469,241495
6O9GITkN2mfIgN3zVCeoom,Nunca Duermo,Pablo Chill-E,El Duende Verde,2023-03-29,True,44,0.165,0.758,0.641,6.78e-06,0.102,-4.77,0.0825,107.918,0.15,197778
0nzJmTKU8LgqN9ucykfAGO,Una Bolsa,Pablo Chill-E,El Duende Verde,2023-03-29,True,40,0.124,0.847,0.665,0.0,0.0963,-5.841,0.286,128.967,0.604,171163
0RYvwT03KcNKfWtZFPwslG,Yokohama,PRO8L3M,PROXL3M,2023-11-30,True,59,0.0117,0.7,0.537,0.000296,0.296,-6.897,0.109,77.002,0.221,202920
422qQPiaDdgzKSb7ZBKwwr,Każdy tylko nie ja,PRO8L3M,PROXL3M,2023-11-30,True,59,0.628,0.567,0.606,0.000316,0.314,-7.664,0.358,88.491,0.285,209240
4dUBoXpJ3ZtlcpNXRtt4VQ,Chciwość,PRO8L3M,PROXL3M,2023-11-30,True,57,0.254,0.542,0.572,0.00669,0.306,-7.754,0.41,82.605,0.448,43533
659c0YL8r0hZtXkHqwOQio,How I'm Feelin (with Shenseea),"Belly, Shenseea",Madden NFL 22 Soundtrack,2021-08-13,False,33,0.0628,0.94,0.634,3.94e-05,0.217,-6.765,0.108,107.01,0.303,182405
75KIE2AtdE5wnLPXvvlZKN,Mime,Morray,Madden NFL 22 Soundtrack,2021-08-13,False,38,0.00833,0.886,0.599,0.0,0.0571,-6.008,0.279,150.078,0.459,178508
5KWwD9LzZa6ruNYGNqAqoN,Ball Is Life (feat. Jack Harlow),"Swae Lee, Jack Harlow",Madden NFL 22 Soundtrack,2021-08-13,False,49,0.114,0.79,0.606,0.0,0.127,-5.69,0.228,136.005,0.288,323319
1Ovr9hdmrxjkjI3BFwNw0J,El Verano Todo Lo Mueve - El Remix,"Jey One, Chris Lebron, MelyMel, Nico Clinico, La Perversa",El Verano Todo Lo Mueve – El Remix,2023-08-08,False,39,0.232,0.682,0.952,0.00013,0.115,-1.194,0.0671,132.089,0.881,163636
25dXuQZNcO7wTJ2hGR8vWg,Si Estoy Facil,Hector & Tito,Season Finale,2005-01-01,False,53,0.0259,0.596,0.633,0.0,0.0417,-13.723,0.525,96.865,0.82,199200
0QAoVCD2KVNP7qVwSPsMOp,Pegate,Hector & Tito,Season Finale,2005-01-01,False,28,0.000403,0.771,0.439,0.0,0.12,-14.994,0.381,100.831,0.591,135893
07IIThjezGk4l1Gca2z2qZ,Guata Gatas,Hector & Tito,Season Finale,2005-01-01,False,25,0.0571,0.789,0.575,0.0,0.316,-13.29,0.203,96.474,0.523,235133
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),2021-06-11,False,80,0.0377,0.713,0.676,0.0,0.154,-5.483,0.027,99.048,0.721,227395
6tHQAadcluhVV4oD2IvHSk,Lost,Maroon 5,JORDI (Deluxe),2021-06-11,False,54,0.223,0.766,0.706,0.00028,0.064,-6.553,0.16,142.989,0.766,172598
54WpJSyO81dpA40MKJHd0C,Echo (feat. blackbear),"Maroon 5, blackbear",JORDI (Deluxe),2021-06-11,False,53,0.0204,0.759,0.67,0.0,0.0953,-5.309,0.0509,136.027,0.741,178620
5KVBfYMia4pVQAVhBE3wQe,Posicionao,"Luar La L, Sinfonico",L3tra 2,2022-12-18,True,47,0.466,0.689,0.657,0.0,0.106,-6.033,0.367,86.984,0.439,225718
4OxYiUMfFINfeOHgb8RhwB,Guerra,"Luar La L, Lil Geniuz",L3tra 2,2022-12-18,True,48,0.569,0.818,0.637,0.0,0.111,-5.198,0.311,87.95,0.659,189949
3SooDD3ycCki4IMZCHM7OR,Mention,Luar La L,L3tra 2,2022-12-18,True,52,0.3,0.591,0.557,0.0,0.101,-6.921,0.399,151.549,0.23,183428
2TLu6vPeidl6xu9Q8N1kDR,Los Gangsters,"Keylon, Marcianeke, Simon la Letra",Los Gangsters,2023-11-14,True,51,0.346,0.601,0.859,0.0,0.204,-2.696,0.146,93.955,0.626,231127
1aLIFdfXRGwSfYNF8GIS0O,TRAPPii,Jay Wheeler,TRAPPii,2023-10-27,True,61,0.482,0.781,0.517,0.0,0.154,-9.157,0.209,132.959,0.729,177515
76X0sg9YMAfH6P38NMUp6O,THROWBACK,Jay Wheeler,TRAPPii,2023-10-27,True,62,0.789,0.799,0.552,0.0,0.115,-9.159,0.172,92.035,0.402,147391
4ofO3RstzApodaEEPILupI,GANGSTA LUV,"Jay Wheeler, Anubiis",TRAPPii,2023-10-27,True,59,0.447,0.588,0.535,0.0,0.176,-7.605,0.277,86.817,0.479,218523
6tK8vlUpvzMdd1iEQ0St4t,Rose - Solomun Remix,"Stephan Bodzin, Solomun",Boavista Remixes,2022-02-25,False,35,0.0614,0.701,0.725,0.773,0.0633,-10.783,0.0535,127.989,0.38,420400
215z00CrTsmjBop1O4kbWz,River - Adriatique Remix,"Stephan Bodzin, Adriatique",Boavista Remixes,2022-02-25,False,34,0.021,0.661,0.513,0.83,0.112,-11.165,0.0439,122.993,0.156,381162
1cQCfrLGc5GpBC6bNPlsUm,Earth - Mind Against Remix,"Stephan Bodzin, Mind Against",Boavista Remixes,2022-02-25,False,39,0.0105,0.776,0.927,0.887,0.0992,-7.38,0.0489,125.015,0.0334,450725
63xhzDBP3FO6azIjH7DOvD,EN LA CHATA,Callejero Fino,HAGAN CA$0,2023-07-30,True,58,0.414,0.853,0.715,0.0,0.34,-5.902,0.225,95.956,0.717,138839
4tJQaVo1gyfhBPqM2TsXKk,AL PISO,"Callejero Fino, Alan Gomez",HAGAN CA$0,2023-07-30,True,39,0.121,0.848,0.592,0.0,0.0952,-6.23,0.167,89.991,0.497,158500
6sxzozWrhljSPgHSHbGJpg,"TURRAS, ROCHAS, TURRAS",Callejero Fino,HAGAN CA$0,2023-07-30,True,38,0.213,0.885,0.579,0.0,0.056,-6.072,0.0478,96.003,0.871,162506
0XFwFzMCR6nndeRL6G5NUL,Free Fallin,"NUUD, Carlén",Free Fallin,2023-03-31,False,45,0.562,0.439,0.641,3.37e-06,0.153,-7.886,0.0602,173.936,0.335,201379
2VhJYfE6xg7KlhbAyuOobQ,The Queen Is Here,Ivy Queen,Llego La Queen,2019-02-28,True,23,0.358,0.707,0.746,3.95e-05,0.205,-4.157,0.19,190.013,0.813,199987
1xF9LZI2M40SGEs65yy8MG,Llego La Queen,Ivy Queen,Llego La Queen,2019-02-28,False,35,0.101,0.684,0.77,2.65e-06,0.0916,-4.986,0.145,171.942,0.512,229027
6jht7zto5OToAwwu6WrZ8b,Y Tú,Ivy Queen,Llego La Queen,2019-02-28,False,26,0.139,0.832,0.662,0.00219,0.0658,-4.069,0.048,90.007,0.475,213680
1VmOBILGWzRl76jzu9rFRQ,Cornfield Chase (Slowed + Reverb),Dorian Marko,Cornfield Chase (Slowed + Reverb),2022-04-04,False,46,0.939,0.238,0.158,0.923,0.103,-22.004,0.0336,155.346,0.0744,157071
4lbN59oAXTZuKkq16ACHbE,Jefa,Cazzu,Nena Trampa (Deluxe Edition),2023-04-13,True,39,0.384,0.761,0.78,1.05e-05,0.103,-3.861,0.261,140.032,0.43,135522
6v3oRcV32Jj1zzFjBRspfq,Nena Trampa,Cazzu,Nena Trampa (Deluxe Edition),2023-04-13,True,39,0.262,0.587,0.604,9.67e-05,0.0814,-4.138,0.345,169.864,0.439,147371
5ByA0jlwkRZVglVi8U4mSC,Isla Velde,Cazzu,Nena Trampa (Deluxe Edition),2023-04-13,True,39,0.243,0.879,0.681,0.000252,0.269,-4.147,0.0878,93.98,0.556,196558
2lOY5Ah2pRRMdjA6yBRgwW,Summertime Friends,The Chainsmokers,Summertime Friends,2023-10-20,False,66,0.011,0.522,0.69,7.81e-06,0.4,-5.574,0.0325,160.054,0.28,136586
4jpNmNXMzO3aVgJhy8sdxL,Think Of Us,"The Chainsmokers, GRACEY",Summertime Friends,2023-10-20,False,68,0.488,0.747,0.7,0.0,0.154,-6.563,0.0904,95.033,0.721,170617
1tKUFSLuJCSlzBXm2l4HRo,See You Again,"The Chainsmokers, ILLENIUM, Carlie Hanson",Summertime Friends,2023-10-20,False,58,0.0844,0.478,0.497,0.00118,0.178,-4.992,0.0304,144.046,0.209,163452
4u4H28BG1cjbcLKyaj5Ej0,Kiss So Fatal,"IZKO, Dawty, RBZ",Kiss So Fatal,2023-04-14,False,27,0.0393,0.708,0.718,0.000157,0.103,-7.38,0.0389,126.001,0.369,151328
3z3up6159OqYc9t10R86TY,Sing Pray Love - Interlude,Kelly Price,Sing Pray Love Vol. 1: Sing,2014-06-03,False,2,0.306,0.321,0.214,0.0,0.359,-11.205,0.0304,53.64,0.0977,126933
55oOEulHQzjAOptTq3Ldlu,It's My Time,Kelly Price,Sing Pray Love Vol. 1: Sing,2014-06-03,False,2,0.00398,0.636,0.724,0.0,0.218,-6.228,0.0811,92.18,0.702,306307
3i3IyOeggPtDmaMyI52XMC,Back 2 Love,"Kelly Price, Ruben Studdard",Sing Pray Love Vol. 1: Sing,2014-06-03,False,2,0.159,0.57,0.684,0.0,0.163,-7.042,0.26,102.873,0.723,191920
1wsyFaNnorpsGPum1FdZZm,Demon,Brytiago,Trap Vibes,2023-05-18,False,33,0.305,0.541,0.518,2.41e-06,0.0987,-8.442,0.0857,146.924,0.193,217148
0CmQa0j3VQM5bcGYQW85l1,Dame Luz,Brytiago,Trap Vibes,2023-05-18,False,37,0.271,0.732,0.641,5.57e-05,0.112,-7.627,0.253,150.058,0.747,227200
3nuv4KFJCze5vcQC7kBBz3,Designer,Brytiago,Trap Vibes,2023-05-18,False,30,0.188,0.813,0.667,0.0,0.241,-6.326,0.0972,92.025,0.928,159130
5vAx3lTS8Rw7AlREnkzsLK,Alejandro Sanz,"Sule B, Mumbai Moon, Mario Rubio",Benzo la Joya,2022-05-20,False,15,0.58,0.745,0.732,0.000258,0.122,-8.741,0.229,170.048,0.583,191000
4IKh0k3g3xY2roeFJMVg1i,No Me Vale,"Sule B, Mumbai Moon, Mario Rubio",Benzo la Joya,2022-05-20,True,26,0.239,0.744,0.596,0.0,0.298,-9.558,0.183,96.026,0.772,155999
10O7Bv2bjTLAlsujsif61x,Problemas,"Sule B, Mumbai Moon, Mario Rubio",Benzo la Joya,2022-05-20,True,11,0.477,0.611,0.556,1.37e-06,0.136,-9.993,0.229,179.962,0.879,174000
1ow3BiZOxCijhybMH2i0yj,Ese algo - Remix,"Darmo, Wolfrank Zannou",Resiliencia (Remix),2021-04-20,True,2,0.494,0.599,0.712,0.0,0.113,-8.7,0.165,87.007,0.456,207931
2mOdOKysNpwrkXW1VctVlv,Déjame verte - Remix,"Darmo, Wolfrank Zannou",Resiliencia (Remix),2021-04-20,True,6,0.0879,0.724,0.778,0.0,0.144,-8.581,0.0515,92.986,0.505,159317
2oiWIqXb51fFby66xcmNra,1 moneda 2 caras - Remix,"Darmo, Wolfrank Zannou",Resiliencia (Remix),2021-04-20,True,3,0.0664,0.676,0.885,0.0,0.105,-7.051,0.0689,103.094,0.376,207968
5IIZJ1ozOp4NS4Or6Ytssv,Hoy Vamos a Ver,Trebol Clan,Los Bacatranes,2023-06-30,False,14,0.153,0.778,0.925,0.0,0.142,-4.118,0.0766,96.002,0.64,178913
5t1fruLyUAtyhiA0Efyqql,Amor Prohibido,Trebol Clan,Los Bacatranes,2023-06-30,False,31,0.247,0.651,0.884,0.0257,0.0536,-4.092,0.0362,95.01,0.699,249051
7ololbdI40hWb7Puwh7vhZ,Agárrala,"Trebol Clan, Don Omar",Los Bacatranes,2023-06-30,False,20,0.147,0.797,0.878,4.75e-06,0.323,-5.861,0.0737,95.01,0.876,262870
1gjalqQoPmCcinxHroLQkD,Singularity,Øostil,Singularity,2020-01-31,False,23,0.0527,0.783,0.909,0.86,0.111,-10.032,0.0463,127.002,0.0917,426705
6MIHhlFY4Y8RW9sTd9rQRV,Singularity - Brian Cid Remix,"Øostil, Brian Cid",Singularity,2020-01-31,False,20,0.179,0.578,0.734,0.927,0.111,-12.741,0.0419,124.006,0.239,483067
2dri6VvbWqG91b1sKOT4yA,Placebo,Øostil,Singularity,2020-01-31,False,16,0.0062,0.801,0.645,0.933,0.0922,-13.261,0.0474,126.999,0.153,429819
3Fi1cKWZcwM6qwzsbsbPG3,Exit - Live,Sam Paganini,Live (Istanbul 01/28/2023),2023-02-22,False,9,0.84,0.122,0.189,0.639,0.101,-16.505,0.0414,149.595,0.0341,230059
1iC2dtrxAlB7Euf5Pa9iE4,Fire in My Arms - Live,Sam Paganini,Live (Istanbul 01/28/2023),2023-02-22,False,12,0.0397,0.746,0.958,0.86,0.181,-7.673,0.0387,127.999,0.358,276561
1SpZ3a4Nosj5Nl50qTRTx7,Flash - Live,"Sam Paganini, Zøe",Live (Istanbul 01/28/2023),2023-02-22,False,9,4.03e-05,0.652,0.895,0.826,0.501,-9.319,0.0402,130.99,0.424,179769
5MUArEfVcI58wHXy5ovchP,Desperté,Miriam Rodríguez,La Dirección De Tu Suerte,2020-04-02,False,26,0.0846,0.461,0.682,0.0,0.114,-5.022,0.0323,126.889,0.327,243825
1bOAC6fuojXSTtFWlPvSQS,Que Hablen,Miriam Rodríguez,La Dirección De Tu Suerte,2020-04-02,False,20,0.535,0.401,0.394,0.0,0.164,-8.221,0.0359,147.854,0.324,247935
0isK08mm4DTSEoQZkWbyEY,No Vuelvas,Miriam Rodríguez,La Dirección De Tu Suerte,2020-04-02,False,26,0.266,0.64,0.682,0.0,0.156,-8.554,0.0837,105.158,0.577,172766
1rydhdFtKe2CRkiaVb7aGF,the BLACK seminole.,Lil Yachty,Let’s Start Here.,2023-01-27,False,64,0.063,0.302,0.557,0.344,0.118,-5.737,0.0326,113.563,0.103,411912
04HeNxRRVjcwctfp2K2kMu,the ride-,Lil Yachty,Let’s Start Here.,2023-01-27,False,62,0.381,0.414,0.791,0.00102,0.375,-4.847,0.0661,151.895,0.588,190581
7zy7iE31dGO70ShMXghsfj,running out of time,Lil Yachty,Let’s Start Here.,2023-01-27,False,62,0.331,0.651,0.72,0.413,0.528,-6.529,0.161,90.024,0.705,269245
4BQQ72HXQh3FvbIP238zlT,Si Quieres B*C*O,De La Ghetto,GZ,2023-06-30,True,37,0.145,0.819,0.627,0.0,0.178,-5.37,0.0598,137.87,0.515,159565
7B53HRqzTKqPm968y1Cg06,Prendía,"De La Ghetto, RaiNao",GZ,2023-06-30,True,38,0.803,0.833,0.536,0.0,0.0727,-5.936,0.189,90.021,0.306,232333
1TWkuY4nCVcqNgWQKHxFHA,My Love,"De La Ghetto, Quevedo",GZ,2023-06-30,False,56,0.376,0.767,0.568,0.0,0.103,-6.593,0.0421,141.049,0.556,214123
5B3aPS91anMHqoqqFazZvL,Vertigo,Kevin de Vries,Vertigo,2019-04-19,False,22,0.148,0.772,0.734,0.891,0.101,-11.399,0.0488,124.982,0.0314,434292
3X56GQ3TERExemeyF337FS,Vertigo - Marco Faraone Remix,"Kevin de Vries, Marco Faraone",Vertigo,2019-04-19,False,12,0.0053,0.699,0.782,0.866,0.0915,-9.188,0.0635,131.984,0.0385,428099
3QC8vfD9sAIzmyYeRbuI2B,Mângata,Kevin de Vries,Vertigo,2019-04-19,False,20,0.0002,0.771,0.639,0.725,0.1,-9.727,0.0499,126.023,0.0342,432666
3NzJFClcbZ97n5nn7ptoc0,2012,Chester See & Jason Evigan,2012,2012-12-18,False,2,0.0021,0.683,0.8,0.0104,0.0861,-9.358,0.0785,130.006,0.335,232433
7K8Oon0qc4CvkLSQRlhTQN,Lento,El BAI,Lento,2020-07-07,False,15,0.756,0.747,0.597,3.92e-06,0.121,-6.927,0.186,83.008,0.585,216346
7ap6vRag8XQmkt5r8KrDGO,Informeshe,El BAI,Lento,2020-07-07,False,2,0.106,0.862,0.764,0.0,0.309,-9.829,0.262,95.006,0.826,196911
2TV5GIUgezcw0ZKtI3Zzbl,Fuck love,El BAI,Lento,2020-07-07,True,1,0.944,0.508,0.409,1.05e-05,0.108,-11.971,0.101,60.868,0.322,125022
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,Lil Uzi Vert,Pink Tape,2023-06-30,True,79,0.492,0.64,0.609,2.47e-06,0.152,-7.714,0.304,131.889,0.393,192727
3fDTzkvrOo5xQIO480Qmsb,Suicide Doors,Lil Uzi Vert,Pink Tape,2023-06-30,True,68,0.0113,0.538,0.783,0.0,0.281,-2.565,0.222,75.388,0.553,259080
2Hc1LaV6bzFil3dE71eORA,Aye (feat. Travis Scott),"Lil Uzi Vert, Travis Scott",Pink Tape,2023-06-30,True,75,0.000713,0.777,0.604,5.64e-05,0.151,-4.452,0.0397,111.998,0.121,207836
2QWV6LlwgXF0ZIcg4VxkUh,Facts.mp3,Emilia,.mp3,2023-11-03,False,71,0.00984,0.871,0.739,1.03e-06,0.183,-4.891,0.135,127.029,0.928,130098
5XUWO8VqwE4PEkLYAtt7h7,Jagger.mp3,Emilia,.mp3,2023-11-03,False,70,0.0893,0.543,0.6,6.73e-05,0.186,-7.185,0.0783,89.915,0.527,155862
2raFBS5ysJMxhd755bvAcf,JET_Set.mp3,"Emilia, NATHY PELUSO",.mp3,2023-11-03,False,1,0.0341,0.658,0.798,0.0,0.175,-4.108,0.138,135.515,0.568,145920
